Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status
high-bond-acrylic-tape-white,,,,,,,,Size,1.1mm thick x 9mm x 33m,Colour,White,,,H-A511009W,0,shopify,100,deny,manual,41.15,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/09/783.jpg,2,Ultra High Bond Acrylic Foam Tape D/Sided- White,,,,
high-bond-acrylic-tape-white,,,,,,,,Size,1.1mm thick x 12mm x 33m,Colour,White,,,H-A511012W,0,shopify,100,deny,manual,61.21,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/09/790.jpg,3,Ultra High Bond Acrylic Foam Tape D/Sided- White,,,,
high-bond-acrylic-tape-white,,,,,,,,Size,1.1mm thick x 18mm x 33m,Colour,White,,,H-A511018W,0,shopify,100,deny,manual,79.34,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/09/789.jpg,4,Ultra High Bond Acrylic Foam Tape D/Sided- White,,,,
high-bond-acrylic-tape-white,,,,,,,,Size,1.1mm thick x 24mm x 33m,Colour,White,,,H-A511024W,0,shopify,100,deny,manual,99.20,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/09/787.jpg,5,Ultra High Bond Acrylic Foam Tape D/Sided- White,,,,
high-bond-acrylic-tape-white,,,,,,,,Size,1.1mm thick x 36mm x 33m,Colour,White,,,H-A511036W,0,shopify,100,deny,manual,140.31,,TRUE,TRUE,,,,,,,,
high-bond-acrylic-tape-white,,,,,,,,Size,1.1mm thick x 48mm x 33m,Colour,White,,,H-A511048W,0,shopify,100,deny,manual,187.06,,TRUE,TRUE,,,,,,,,
high-bond-acrylic-tape-white,,,,,,,,Size,2mm thick x 6mm x 16.5m,Colour,White,,,H-A520006W,0,shopify,100,deny,manual,27.82,,TRUE,TRUE,,,,,,,,
high-bond-acrylic-tape-white,,,,,,,,Size,2mm thick x 9mm x 16.5m,Colour,White,,,H-A520009W,0,shopify,100,deny,manual,33.97,,TRUE,TRUE,,,,,,,,
high-bond-acrylic-tape-white,,,,,,,,Size,2mm thick x 12mm x 16.5m,Colour,White,,,H-A520012W,0,shopify,100,deny,manual,44.12,,TRUE,TRUE,,,,,,,,
high-bond-acrylic-tape-white,,,,,,,,Size,2mm thick x 18mm x 16.5m,Colour,White,,,H-A520018W,0,shopify,100,deny,manual,57.25,,TRUE,TRUE,,,,,,,,
high-bond-acrylic-tape-white,,,,,,,,Size,2mm thick x 24mm x 16.5m,Colour,White,,,H-A520024W,0,shopify,100,deny,manual,71.58,,TRUE,TRUE,,,,,,,,
high-bond-acrylic-tape-white,,,,,,,,Size,2mm thick x 36mm x 16.5m,Colour,White,,,H-A520036W,0,shopify,100,deny,manual,104.40,,TRUE,TRUE,,,,,,,,
high-bond-acrylic-tape-white,,,,,,,,Size,2mm thick x 48mm x 16.5m,Colour,White,,,H-A520048W,0,shopify,100,deny,manual,131.24,,TRUE,TRUE,,,,,,,,
high-bond-acrylic-tape-grey,Ultra High Bond Acrylic Foam Tape D/Sided- Grey,"<h3>A cost-effective and reliable alternative for 3M VHB.</h3><p>Our Ultra High Bond Acrylic Foam Tape in grey is made for super-strong sticking. It is perfect for holding heavy things and works great on metal, glass, plastic, and painted surfaces. This tape is strong enough to replace screws, nails, and glue. If you need a strong and lasting bond, this grey ultra-high bond tape is your go-to choice.</p><p>It is weatherproof so that you can use it indoors or outdoors. It can be used in automotive, construction, manufacturing, and signage. Once stuck, it stays in place – even in heat, cold, or rain. The grey colour gives a neat and clean finish, making it perfect for signs, panels, and building projects. With amazing features that are easy to use, it provides high performance. Just cut, peel, and press. Place our order today!</p><h3>Specification</h3><ul><li>Material: Premium high-grade acrylic foam</li><li>Length: Available in 16.5m, 33m &amp; 66m long</li><li>Thickness: 0.8mm, 1.1mm &amp; 2mm</li><li>Width: 6mm, 9mm, 12mm, 24mm, 36mm, 48mm</li><li>Colour – Grey</li></ul><img src=""/img/products/b6a167bfb9f7.jpg"" alt=""Grey Heavy Duty Double Sided Tape Applications""><h3>Application</h3><ul><li>Mounting automotive trim and accessories- with secure attachments providing strong adhesion that withstands vibrations and environmental factors.</li><li>Bonding glass and metal panels- With high strength it helps give a durable, clean connection ideal for windows, facades, and architectural projects.</li><li>Attaching emblems and badges – It attaches to vehicles or products, ensuring they remain in place despite exposure to various conditions.</li><li>Cushioning electronic components – By reducing vibrations and protecting sensitive parts from damage while securing them in place.</li><li>Securing signage and nameplates – With strong adhesion it is possible to various surfaces and environmental settings.</li><li>Sealing joints in construction – It prevents air and moisture infiltration and so helps boost durability and energy efficiency of buildings.</li><li>Attaching weather stripping to doors and windows- It ensures effective insulation by preventing drafts and maintaining energy efficiency in doors and windows.</li><li>Fixing mirrors and decorative items – A reliable bond promises strong adhesion to walls and furniture without damage.</li></ul>",Acribond,,Ultra High Bond Tape,"Ultra High Bond Tape, Aerospace Defense, Building & Construction, Display Signage, Glass & Glazing, Joinery Kitchen Furniture, Nameplates, Pool & Spa, Transport Automotive RV, Windows Doors & Decking",TRUE,Size,2mm thick x 48mm x 16.5m,Colour,Grey,,,Acribond-A3000-Acrylic-Foam-Tape-Grey,0,shopify,100,deny,manual,131.24,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/Heavy-duty-double-sided-tape-grey.jpg,1,Ultra High Bond Acrylic Foam Tape D/Sided- Grey,FALSE,Ultra High Bond Acrylic Foam Tape D/Sided- Grey,"Our Ultra High Bond Acrylic Foam Tape in grey is made for super-strong sticking. It is perfect for holding heavy things and works great on metal, glass, plastic, and painted surfaces. This tape is strong enough to replace screws, nails, and glue. If you need a strong and lasting bond, this grey ultra-high bond tape is ",active
high-bond-acrylic-tape-grey,,,,,,,,Size,2mm thick x 36mm x 16.5m,Colour,Grey,,,Acribond-A3000-Acrylic-Foam-Tape-Grey,0,shopify,100,deny,manual,104.38,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/09/783.jpg,2,Ultra High Bond Acrylic Foam Tape D/Sided- Grey,,,,
high-bond-acrylic-tape-grey,,,,,,,,Size,2mm thick x 24mm x 16.5m,Colour,Grey,,,Acribond-A3000-Acrylic-Foam-Tape-Grey,0,shopify,100,deny,manual,71.58,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/09/790.jpg,3,Ultra High Bond Acrylic Foam Tape D/Sided- Grey,,,,
high-bond-acrylic-tape-grey,,,,,,,,Size,2mm thick x 18mm x 16.5m,Colour,Grey,,,Acribond-A3000-Acrylic-Foam-Tape-Grey,0,shopify,100,deny,manual,57.25,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/09/789.jpg,4,Ultra High Bond Acrylic Foam Tape D/Sided- Grey,,,,
high-bond-acrylic-tape-grey,,,,,,,,Size,2mm thick x 12mm x 16.5m,Colour,Grey,,,Acribond-A3000-Acrylic-Foam-Tape-Grey,0,shopify,100,deny,manual,44.12,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/09/787.jpg,5,Ultra High Bond Acrylic Foam Tape D/Sided- Grey,,,,
high-bond-acrylic-tape-grey,,,,,,,,Size,2mm thick x 9mm x 16.5m,Colour,Grey,,,Acribond-A3000-Acrylic-Foam-Tape-Grey,0,shopify,100,deny,manual,33.97,,TRUE,TRUE,,,,,,,,
high-bond-acrylic-tape-grey,,,,,,,,Size,2mm thick x 6mm x 16.5m,Colour,Grey,,,Acribond-A3000-Acrylic-Foam-Tape-Grey,0,shopify,100,deny,manual,27.82,,TRUE,TRUE,,,,,,,,
high-bond-acrylic-tape-grey,,,,,,,,Size,1.1mm thick x 48mm x 33m,Colour,Grey,,,Acribond-A3000-Acrylic-Foam-Tape-Grey,0,shopify,100,deny,manual,187.07,,TRUE,TRUE,,,,,,,,
high-bond-acrylic-tape-grey,,,,,,,,Size,1.1mm thick x 36mm x 33m,Colour,Grey,,,Acribond-A3000-Acrylic-Foam-Tape-Grey,0,shopify,100,deny,manual,140.31,,TRUE,TRUE,,,,,,,,
high-bond-acrylic-tape-grey,,,,,,,,Size,1.1mm thick x 24mm x 33m,Colour,Grey,,,Acribond-A3000-Acrylic-Foam-Tape-Grey,0,shopify,100,deny,manual,99.20,,TRUE,TRUE,,,,,,,,
high-bond-acrylic-tape-grey,,,,,,,,Size,1.1mm thick x 18mm x 33m,Colour,Grey,,,Acribond-A3000-Acrylic-Foam-Tape-Grey,0,shopify,100,deny,manual,79.34,,TRUE,TRUE,,,,,,,,
high-bond-acrylic-tape-grey,,,,,,,,Size,1.1mm thick x 12mm x 33m,Colour,Grey,,,Acribond-A3000-Acrylic-Foam-Tape-Grey,0,shopify,100,deny,manual,61.21,,TRUE,TRUE,,,,,,,,
high-bond-acrylic-tape-grey,,,,,,,,Size,1.1mm thick x 9mm x 33m,Colour,Grey,,,Acribond-A3000-Acrylic-Foam-Tape-Grey,0,shopify,100,deny,manual,47.17,,TRUE,TRUE,,,,,,,,
high-bond-acrylic-tape-grey,,,,,,,,Size,1.1mm thick x 6mm x 33m,Colour,Grey,,,Acribond-A3000-Acrylic-Foam-Tape-Grey,0,shopify,100,deny,manual,37.67,,TRUE,TRUE,,,,,,,,
high-bond-acrylic-tape-grey,,,,,,,,Size,0.8mm thick x 48mm x 66m,Colour,Grey,,,Acribond-A3000-Acrylic-Foam-Tape-Grey,0,shopify,100,deny,manual,141.94,,TRUE,TRUE,,,,,,,,
high-bond-acrylic-tape-grey,,,,,,,,Size,0.8mm thick x 36mm x 66m,Colour,Grey,,,Acribond-A3000-Acrylic-Foam-Tape-Grey,0,shopify,100,deny,manual,104.44,,TRUE,TRUE,,,,,,,,
high-bond-acrylic-tape-grey,,,,,,,,Size,0.8mm thick x 24mm x 66m,Colour,Grey,,,Acribond-A3000-Acrylic-Foam-Tape-Grey,0,shopify,100,deny,manual,75.26,,TRUE,TRUE,,,,,,,,
high-bond-acrylic-tape-grey,,,,,,,,Size,0.8mm thick x 18mm x 66m,Colour,Grey,,,Acribond-A3000-Acrylic-Foam-Tape-Grey,0,shopify,100,deny,manual,61.92,,TRUE,TRUE,,,,,,,,
high-bond-acrylic-tape-grey,,,,,,,,Size,0.8mm thick x 12mm x 66m,Colour,Grey,,,Acribond-A3000-Acrylic-Foam-Tape-Grey,0,shopify,100,deny,manual,47.73,,TRUE,TRUE,,,,,,,,
high-bond-acrylic-tape-grey,,,,,,,,Size,0.8mm thick x 6mm x 66m,Colour,Grey,,,Acribond-A3000-Acrylic-Foam-Tape-Grey,0,shopify,100,deny,manual,28.57,,TRUE,TRUE,,,,,,,,
high-bond-acrylic-tape-grey,,,,,,,,Size,0.8mm thick x 9mm x 66m,Colour,Grey,,,Acribond-A3000-Acrylic-Foam-Tape-Grey,0,shopify,100,deny,manual,36.78,,TRUE,TRUE,,,,,,,,
barrier-warning-tape,Barrier Warning Tape- 4 Colours 75mm x 100m,"<p>Barrier Warning Tape is a non-adhesive, high-visibility plastic tape. Designed to offer alertness, it marks off hazardous or restricted areas. Durable and strong as it is made with materials like polyethylene. Weather, heat, moisture, UV rays and tear resistance. Versatile to use and flexible with its size, it is ideal for covering large areas. Order premium quality barrier warning tape in any colour today.</p><ul><li>Colours Available: Red, yellow, red/white, black/yellow</li><li>Size: Standard size 75mm x 100m in roll.</li></ul><h3>Features</h3><ul><li>Lightweight and easy to deploy</li><li>UV and weather-resistant</li><li>High contrast colours for visibility</li><li>Reusable and cost-effective</li><li>Easy to unroll and cut</li><li>Made with durable polyethylene</li></ul><h3>Applications</h3><p>Ideal to be used in construction and roadwork sites to generate alertness. Perfect at the accident or investigation zones. Useful in crowd control during events. Promises industrial grade safety marking.</p><img src=""/img/products/8e282c8f779f.jpg"" alt="""">",Husky Tape,,Safety Tapes,"Safety Tapes, Barricade Hazard Tapes, Building & Construction, Marking Safety, Sheathing & Moisture Management, Solar Energy, Transport Automotive RV",TRUE,Size,75mm x 100m,Colors,Y/B,,,H-560BY,0,shopify,100,deny,manual,15.96,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/464.jpg,1,Barrier Warning Tape- 4 Colours 75mm x 100m,FALSE,Barrier Warning Tape- 4 Colours 75mm x 100m,"Barrier Warning Tape is a non-adhesive, high-visibility plastic tape. Designed to offer alertness, it marks off hazardous or restricted areas. Durable and strong as it is made with materials like polyethylene. Weather, heat, moisture, UV rays and tear resistance. Versatile to use and flexible with its size, it is ideal",active
barrier-warning-tape,,,,,,,,Size,75mm x 100m,Colors,G/W,,,H-560GW,0,shopify,100,deny,manual,15.96,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/566.jpg,2,Barrier Warning Tape- 4 Colours 75mm x 100m,,,,
barrier-warning-tape,,,,,,,,Size,75mm x 100m,Colors,Red/white,,,H-560RW,0,shopify,100,deny,manual,15.96,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/549-2.jpg,3,Barrier Warning Tape- 4 Colours 75mm x 100m,,,,
barrier-warning-tape,,,,,,,,Size,75mm x 100m,Colors,B/W,,,H-560BW,0,shopify,100,deny,manual,15.96,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/563.jpg,4,Barrier Warning Tape- 4 Colours 75mm x 100m,,,,
plain-foil-tape,Plain Foil Tape,"<p>Plain Foil Tape is a highly used adhesive tape. It is made from pure aluminium foil and designed to meet various applications across industries. It is perfect for everyday needs and professional requirements. It has a good thermal and moisture resistance. Hence it can deliver strong, and long-lasting seals even outdoors. It is a premium quality adhesive tape. Use in both residential and industrial settings. It has a reflective surface to enhance insulation efficiency.</p><h3>Features</h3><ul><li>Heat and moisture-resistant</li><li>Strong adhesion on metal, plastic, and insulation surfaces</li><li>Lightweight and easy to apply</li><li>UV and flame-resistant</li><li>Smooth, shiny finish for a clean look</li></ul><h3>Where to Use?</h3><img src=""/img/products/bdc9e5402686.jpg"" alt=""""><p>This tape is perfect for HVAC duct sealing, pipe insulation, patching up metallic surfaces, and protecting electrical wires. Widely used in construction, automotive, and general home repairs wherever heat resistance and durability matter most. This tape performs well when used in an air conditioning system or sealing small gaps around your water heater.</p>",Husky Tape,,Aluminium Foil Tape,"Aluminium Foil Tape, Thermal Insulation Tape, Aerospace Defense, Airconditioning Refrigeration Tapes, Building & Construction, Electronics & Electrical, Framing & Insulation, Glass & Glazing, HVAC & Plumbing, Roofing & Gutters, Sheathing & Moisture Management, Windows Doors & Decking",TRUE,Size,24mm x 50m,Colour,Silver,,,H-61124,0,shopify,100,deny,manual,11.17,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/590.jpg,1,Plain Foil Tape,FALSE,Plain Foil Tape,"Plain Foil Tape is a highly used adhesive tape. It is made from pure aluminium foil and designed to meet various applications across industries. It is perfect for everyday needs and professional requirements. It has a good thermal and moisture resistance. Hence it can deliver strong, and long-lasting seals even outdoor",active
plain-foil-tape,,,,,,,,Size,36mm x 50m,Colour,Silver,,,Husky 611 Aluminium Foil Tape,0,shopify,100,deny,manual,16.75,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/591.jpg,2,Plain Foil Tape,,,,
plain-foil-tape,,,,,,,,Size,48mm x 50m,Colour,Silver,,,H-61148,0,shopify,100,deny,manual,23.52,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/592.jpg,3,Plain Foil Tape,,,,
plain-foil-tape,,,,,,,,Size,72mm x 50m,Colour,Silver,,,H-61172,0,shopify,100,deny,manual,33.51,,TRUE,TRUE,,,,,,,,
plain-foil-tape,,,,,,,,Size,96mm x 50m,Colour,Silver,,,Husky 611 Aluminium Foil Tape,0,shopify,100,deny,manual,43.51,,TRUE,TRUE,,,,,,,,
premium-polypropylene-packaging-tape,Premium Polypropylene Tapes – 75m Brown,"<p>Premium propylene tapes are high-performance adhesive solutions for packaging needs. Highly useful in sealing, bundling, and securing cartons with packages. Offer excellent adhesion and durability on various surfaces as designed with premium PP film. Ideal to be used for both light and heavy packaging applications. Highly resistant to chemicals, moisture, and abrasion, polypropylene packing tapes promise long-lasting performance in various industrial environments.</p><h3>Features</h3><p>Strong adhesive rubber backing. High resistance to UV rays and moisture. Easy to use with good tensile strength and flexibility for packaging.</p><h3>Applications</h3><p>Premium polypropylene tape is highly useful in product bundling, carton sealing, and palletising. Helps in surface protection during transportation or storage. Industries like logistics, warehousing, retail, food packaging and e-commerce use it widely.</p><h3>Specifications</h3><ul><li>Material- BOPP Film</li><li>Adhesive Type- Robust rubber solvent adhesive</li><li>Width- 36 mm, 48 mm</li><li>Length- Standard roll of 75M</li><li>Colours- Transparent, Brown Colours</li></ul><img src=""/img/products/5a7dce79e3ed.jpg"" alt="""">",Husky Tape,,Packaging Tapes,"Packaging Tapes, Warehouse Packaging Logistics",TRUE,Size,36mm x 75m,Colour,Brown,,,,0,shopify,100,deny,manual,2.73,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/617.jpg,1,Premium Polypropylene Tapes – 75m Brown,FALSE,Premium Polypropylene Tapes – 75m Brown,"Premium propylene tapes are high-performance adhesive solutions for packaging needs. Highly useful in sealing, bundling, and securing cartons with packages. Offer excellent adhesion and durability on various surfaces as designed with premium PP film. Ideal to be used for both light and heavy packaging applications. Hig",active
premium-polypropylene-packaging-tape,,,,,,,,Size,48mm x 75m,Colour,Brown,,,,0,shopify,100,deny,manual,4.37,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/618.jpg,2,Premium Polypropylene Tapes – 75m Brown,,,,
premium-polypropylene-packaging-tape,,,,,,,,Size,25mm x 75m,Colour,Clear,,,,0,shopify,100,deny,manual,1.82,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/620.jpg,3,Premium Polypropylene Tapes – 75m Brown,,,,
premium-polypropylene-packaging-tape,,,,,,,,Size,36mm x 75m,Colour,Clear,,,,0,shopify,100,deny,manual,3.04,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/621.jpg,4,Premium Polypropylene Tapes – 75m Brown,,,,
premium-polypropylene-packaging-tape,,,,,,,,Size,48mm x 75m,Colour,Clear,,,,0,shopify,100,deny,manual,4.37,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/622.jpg,5,Premium Polypropylene Tapes – 75m Brown,,,,
premium-polypropylene-packaging-tape,,,,,,,,Size,75mm x 75m,Colour,Clear,,,,0,shopify,100,deny,manual,6.36,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/623.jpg,6,Premium Polypropylene Tapes – 75m Brown,,,,
premium-polypropylene-packaging-tape,,,,,,,,,,,,,,,,,,,,,,,,,https://mytapestore.com.au/wp-content/uploads/2023/08/624.jpg,7,Premium Polypropylene Tapes – 75m Brown,,,,
heavy-duty-gaffer-tape,Heavy Duty Gaffer Tape,"<p>Heavy-duty gaffer tape is the ultimate solution for professionals across the film industry and photography. A reliable and durable tape engineered to provide excellent adhesion in film production, theatre, or event setups. Offers powerful bonding on various surfaces. Removes easily without leaving residue. Easy to tear by hand, perfect for outdoor and indoor applications. Ideal for photography as it reduces light reflection. Order premium quality extra strong gaffer tape in different colours today.</p><h3>Features</h3><p>Extra strong adhesion, residue-free removal, matte finish for light reflection, water, and abrasion resistance.</p><h3>Applications</h3><p>This extra strong gaffer tape is good to use in securing and bundling cables, set stage and design, marking and blocking floors, temporary repairs, and patchwork.</p><h3>Specifications</h3><ul><li>Cloth backed with rubber adhesive</li><li>High-temperature resistance up to 80°c</li><li>Standard length 40m</li><li>Width 48mm</li><li>Black and silver colour options</li></ul><img src=""/img/products/c91e5e70e893.jpg"" alt="""">",Shur Tape,,Fabric Tape,"Fabric Tape, Building & Construction, Tapes For School Library",TRUE,Size,48mm x 40m,Colour,Grey,,,H-65748SLR,0,shopify,100,deny,manual,37.53,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/516.jpg,1,Heavy Duty Gaffer Tape,FALSE,Heavy Duty Gaffer Tape,"Heavy-duty gaffer tape is the ultimate solution for professionals across the film industry and photography. A reliable and durable tape engineered to provide excellent adhesion in film production, theatre, or event setups. Offers powerful bonding on various surfaces. Removes easily without leaving residue. Easy to tear",active
heavy-duty-gaffer-tape,,,,,,,,Size,48mm x 40m,Colour,Black,,,H-65748BKR,0,shopify,100,deny,manual,37.53,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/628.jpg,2,Heavy Duty Gaffer Tape,,,,
felt-tapes-permanent-adhesive,Felt Tape,"<p>Felt Tape is a flexible and soft tape backed with acrylic adhesive made from compressed polyester felt material. Basically, felt tape is designed for cushioning, insulation, noise reduction, and surface protection. It protects floors and surfaces that are likely to be scratched from the edges of chairs, tables, stools, etc. You can stick felt tape under chairs, tables, or anything that moves. It also makes things quieter by reducing noise. Felt Tape is soft, spongy, yet strong with a sticky side that holds tight for a long time. You can cut it to any size and apply felt strips as per your need. It works great in homes, schools, or offices. Felt tape is a smart and simple solution for all kinds of projects.</p><h3>Common Uses of Felt Tape:</h3><p>Furniture protection and glazing, used for door buffers, protects walls from marks of any hanging, noise reduction, used in decoration, used in glass and mirrors for grip, used in various sealing and insulation, used in automotive applications and others.</p><h3>Features:</h3><ul><li>High‑tack permanent acrylic adhesive bonds.</li><li>Polyester felt backing for good durability</li><li>Gentle cushioning for safety</li><li>Silicon-coated line ensures easy and clean cuts.</li><li>Matte finish available in black and white</li></ul><img src=""/img/products/68cbffd1e438.jpg"" alt=""Felt Tape Applications""><h3>Specifications:</h3><ul><li>Thickness: 3.2mm</li><li>Width: 24mm / 36mm / 48mm / 72mm / 96mm</li><li>Length: 22 meters</li><li>Colours: Black/White</li><li>Density: 500gms per m2</li><li>Peel adhesion: 1.8kg per 25mm</li><li>Temperature resistance: 20 to 80 deg. C</li></ul><h3>Order Felt Tape Online Here For Australia-Wide Delivery!</h3><p>We supply felt tapes to Sydney, Brisbane, Melbourne, Adelaide, Perth, Canberra, Newcastle, Sunshine Coast, Wollongong Geelong, Hobart, Cairns, Darwin, Ballarat, Bendigo &amp; throughout Australia. Contact us for all your self adhesive felt tape needs today!</p>",Husky Tape,,Felt Tape & Dots,"Felt Tape & Dots, Building & Construction, Joinery Kitchen Furniture",TRUE,Size,3mm thick x 72mm x 22m,Colour,White,,,H-66072WH,0,shopify,100,deny,manual,123.00,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/Tape-products.jpg,1,Felt Tape,FALSE,Felt Tape,"Felt Tape is a flexible and soft tape backed with acrylic adhesive made from compressed polyester felt material. Basically, felt tape is designed for cushioning, insulation, noise reduction, and surface protection. It protects floors and surfaces that are likely to be scratched from the edges of chairs, tables, stools,",active
felt-tapes-permanent-adhesive,,,,,,,,Size,3mm thick x 48mm x 22m,Colour,White,,,H-66048WH,0,shopify,100,deny,manual,85.00,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/630.jpg,2,Felt Tape,,,,
felt-tapes-permanent-adhesive,,,,,,,,Size,3mm thick x 36mm x 22m,Colour,White,,,H-66036WH,0,shopify,100,deny,manual,69.00,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/Dimension-3.jpg,3,Felt Tape,,,,
felt-tapes-permanent-adhesive,,,,,,,,Size,3mm thick x 24mm x 22m,Colour,White,,,H-66024WH,0,shopify,100,deny,manual,47.00,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/634.jpg,4,Felt Tape,,,,
felt-tapes-permanent-adhesive,,,,,,,,Size,3mm thick x 24mm x 22m,Colour,Black,,,H-66024BK,0,shopify,100,deny,manual,47.00,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/638.jpg,5,Felt Tape,,,,
felt-tapes-permanent-adhesive,,,,,,,,Size,3mm thick x 36mm x 22m,Colour,Black,,,H-66036BK,0,shopify,100,deny,manual,69.00,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/639.jpg,6,Felt Tape,,,,
felt-tapes-permanent-adhesive,,,,,,,,Size,3mm thick x 48mm x 22m,Colour,Black,,,H-66048BK,0,shopify,100,deny,manual,85.00,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/641.jpg,7,Felt Tape,,,,
felt-tapes-permanent-adhesive,,,,,,,,Size,3mm thick x 72mm x 22m,Colour,Black,,,H-66072BK,0,shopify,100,deny,manual,123.00,,TRUE,TRUE,,,,,,,,
felt-tapes-permanent-adhesive,,,,,,,,Size,3mm thick x 96mm x 22m,Colour,Black,,,H-660BK96,0,shopify,100,deny,manual,173.00,,TRUE,TRUE,,,,,,,,
black-strapping-tape,Strapping Tape-Black 18mm x 66m,"<p>Black strapping tape is highly adhesive and strong, with a major use in the shipping and packaging industries. With its supreme tensile strength, it serves best for reinforcing, bundling, and securing goods. Strapping tapes are stretching-resistant; their material cannot be broken under pressure. To secure large and heavy objects during transit, these tapes provide a trusted solution every time. In the transportation industry, maximum stability is required for heavy loads, where the use of this tape creates a significant advantage. Its reinforced design confirms a secure bond in different environments. The use of these tapes offers resistance to tearing and does not break easily in shipping environments.</p><h3>Application Areas</h3><ul><li>Packaging: Prevents heavy cartons with secure sealing during transit.</li><li>Bundling: Securely holds different kinds of heavy-weight objects like cables, wires and pipes together for stability.</li><li>Warehousing: Helps in organising inventory in the logistics centre.</li><li>DIY Projects: Strengthening the packaging of different tools and kits</li><li>Furniture Delivery: Helps to prevent damage to the furniture during transport</li></ul><h3>Specifications</h3><ul><li>Rubber adhesives are often pressure-sensitive</li><li>Available in 18mm width with 66m length.</li><li>Highly tensile</li><li>Stretch-resistant, so it helps to maintain the shape of the wrapped objects under tension</li><li>Colour- black</li></ul><img src=""/img/products/15aec090ed2c.jpg"" alt="""">",Husky Tape,,Strapping and Filament,"Strapping and Filament, Strapping Tapes",TRUE,Size,18mm x 66m,Colour,Black,,,H-72418,0,shopify,100,deny,manual,2.81,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/549.jpg,1,Strapping Tape-Black 18mm x 66m,FALSE,Strapping Tape-Black 18mm x 66m,"Black strapping tape is highly adhesive and strong, with a major use in the shipping and packaging industries. With its supreme tensile strength, it serves best for reinforcing, bundling, and securing goods. Strapping tapes are stretching-resistant; their material cannot be broken under pressure. To secure large and he",active
